output,out_n,inputs,cost,sell_unit,sell_channel,revenue,profit_per_craft,margin_pct,profit_per_input_item,crafts_per_hr_per_line,profit_per_hr_per_line,out_daily_ah_units,out_daily_trades,max_profit_per_day_by_volume,ah_single_sell,sell_basis,out_n_tx,stale_order_input
netherite_ingot,9,netherite_block x1 @50600000o,50600000.0,6000000.0,ah,54000000.0,3400000.0,6.7,3400000.0,9000,30600000000,6212,4726,2346755556,6000000.0,tx_med,15,
orange_harness,1,orange_dye x1 @1402a + black_harness x1 @100000a,101402.1,3000000.0,ah,3000000.0,2898598.0,2858.5,1449298.98,4500,13043690775,21,21,60870557,3000000.0,tx_med,15,
weathered_cut_copper_slab,6,weathered_cut_copper x3 @28125a,84375.0,457621.0,ah,2745726.0,2661351.0,3154.2,887117.0,3000,7984053000,76,4,33710446,120000.0,tx_med,6,
cherry_chest_boat,1,chest x1 @558a + cherry_boat x1 @99898a,100456.2,1500000.0,ah,1500000.0,1399543.8,1393.2,699771.89,4500,6297946965,67,67,93769433,1500000.0,tx_med,15,
orange_harness,1,leather x3 @283o + glass x2 @280o + orange_wool x1 @4313a,5721.9,3000000.0,ah,3000000.0,2994278.0,52329.7,499046.34,1500,4491417075,21,21,62879839,3000000.0,tx_med,15,STALE-JUN25
oak_chest_boat,1,chest x1 @558a + oak_boat x1 @15000a,15558.2,1000000.0,ah,1000000.0,984441.8,6327.5,492220.89,4500,4429987965,279,279,274659254,1000000.0,tx_med,15,
waxed_oxidized_copper_bars,1,oxidized_copper_bars x1 @31094a + honeycomb x1 @100o,31193.8,1000000.0,ah,1000000.0,968806.2,3105.8,484403.12,4500,4359628125,75,12,72660469,1000000.0,tx_med,15,STALE-JUN25
waxed_oxidized_copper_chain,1,oxidized_copper_chain x1 @87500a + honeycomb x1 @100o,87600.0,1000000.0,ah,1000000.0,912400.0,1041.6,456200.0,4500,4105800000,78,10,71167200,2000000.0,tx_med,15,STALE-JUN25
waxed_weathered_copper_door,1,weathered_copper_door x1 @300000a + honeycomb x1 @100o,300100.0,989800.0,ah,989800.0,689700.0,229.8,344850.0,4500,3103650000,0,0,0,1000000.0,tx_med,15,STALE-JUN25
waxed_exposed_lightning_rod,1,exposed_lightning_rod x1 @75000a + honeycomb x1 @100o,75100.0,750000.0,ah,750000.0,674900.0,898.7,337450.0,4500,3037050000,0,0,0,750000.0,tx_med,15,STALE-JUN25
pink_harness,1,pink_dye x1 @141a + black_harness x1 @100000a,100140.6,750000.0,ah,750000.0,649859.4,648.9,324929.69,4500,2924367210,20,20,12997188,750000.0,tx_med,15,
mangrove_hanging_sign,6,iron_chain x2 @1563a + stripped_mangrove_log x6 @6579a,42599.7,440000.0,ah,2640000.0,2597400.3,6097.2,324675.04,1125,2922075338,408,97,176623220,440000.0,tx_med,15,
skull_banner_pattern,1,paper x1 @103o + wither_skeleton_skull x1 @31000o,31103.0,500000.0,ah,500000.0,468897.0,1507.6,234448.5,4500,2110036500,135,135,63301095,500000.0,tx_med,15,STALE-JUN25
acacia_hanging_sign,6,iron_chain x2 @1563a + stripped_acacia_log x6 @3920a,26646.0,312500.0,ah,1875000.0,1848354.0,6936.7,231044.25,1125,2079398250,173,38,53294207,272500.0,tx_stack_med,15,
waxed_weathered_lightning_rod,1,weathered_lightning_rod x1 @75000a + honeycomb x1 @100o,75100.0,500000.0,ah,500000.0,424900.0,565.8,212450.0,4500,1912050000,8,8,3399200,749500.0,tx_med,15,STALE-JUN25
blue_harness,1,blue_dye x1 @766a + black_harness x1 @100000a,100765.6,500000.0,ah,500000.0,399234.4,396.2,199617.19,4500,1796554710,56,56,22357125,500000.0,tx_med,15,
light_blue_harness,1,light_blue_dye x1 @1247a + black_harness x1 @100000a,101247.0,500000.0,ah,500000.0,398753.0,393.8,199376.5,4500,1794388500,15,15,5981295,500000.0,tx_med,15,
field_masoned_banner_pattern,1,paper x1 @103o + bricks x1 @1953a,2056.0,400000.0,ah,400000.0,397944.0,19355.3,198972.0,4500,1790748000,50,50,19897200,400000.0,tx_med,15,STALE-JUN25
exposed_cut_copper_slab,6,exposed_cut_copper x3 @3125a,9375.0,100000.0,ah,600000.0,590625.0,6300.0,196875.0,3000,1771875000,0,0,0,155000.0,tx_med,7,
exposed_cut_copper,4,exposed_copper x4 @5000a,20000.0,200000.0,ah,800000.0,780000.0,3900.0,195000.0,2250,1755000000,64,1,12480000,345000.0,tx_stack_med,15,
waxed_exposed_cut_copper_slab,6,waxed_exposed_cut_copper x3 @49900a,149700.0,120000.0,ah,720000.0,570300.0,381.0,190100.0,3000,1710900000,13,13,1235650,120000.0,tx_med,15,
netherite_block,1,netherite_ingot x9 @5600000o,50400000.0,52000000.0,ah,52000000.0,1600000.0,3.2,177777.78,1000,1600000000,1548,1476,2476800000,52000000.0,tx_med,15,
cyan_harness,1,cyan_dye x1 @50o + black_harness x1 @100000a,100050.0,400000.0,ah,400000.0,299950.0,299.8,149974.99,4500,1349774955,27,27,8098650,400000.0,tx_med,15,STALE-JUN25
netherite_ingot,1,netherite_scrap x4 @1200000o + gold_ingot x4 @600o,4802400.0,6000000.0,ah,6000000.0,1197600.0,24.9,149700.0,1125,1347300000,6212,4726,7439491200,6000000.0,tx_med,15,STALE-JUN25
leather_horse_armor,1,leather x7 @283o,1981.0,1000000.0,ah,1000000.0,998019.0,50379.6,142574.14,1286,1283167286,114,114,113774166,1000000.0,tx_med,15,STALE-JUN25
pale_oak_pressure_plate,1,pale_oak_planks x2 @655a,1309.9,285000.0,ah,285000.0,283690.1,21657.7,141845.06,4500,1276605540,6115,123,1734765084,285000.0,tx_med,15,
waxed_exposed_copper_grate,4,waxed_exposed_copper x4 @20000a,80000.0,150000.0,ah,600000.0,520000.0,650.0,130000.0,2250,1170000000,0,0,0,150000.0,tx_med,15,
pink_harness,1,leather x3 @283o + glass x2 @280o + pink_wool x1 @160o,1569.0,750000.0,ah,750000.0,748431.0,47701.1,124738.5,1500,1122646500,20,20,14968620,750000.0,tx_med,15,STALE-JUN25
oxidized_cut_copper,4,oxidized_copper x4 @1000o,4000.0,124844.0,ah,499376.0,495376.0,12384.4,123844.0,2250,1114596000,4130,77,511475720,36612.0,tx_stack_med,15,STALE-JUN25
mojang_banner_pattern,1,paper x1 @103o + enchanted_golden_apple x1 @1365919a,1366022.5,1590000.0,ah,1590000.0,223977.5,16.4,111988.77,4500,1007898885,37,37,8287169,1590000.0,tx_med,15,STALE-JUN25
warped_hanging_sign,6,iron_chain x2 @1563a + stripped_warped_stem x6 @9375a,59376.0,159000.0,ah,954000.0,894624.0,1506.7,111828.0,1125,1006452000,1180,225,175942720,200000.0,tx_med,15,
warped_pressure_plate,1,warped_planks x2 @2049a,4098.1,225000.0,ah,225000.0,220901.9,5390.3,110450.95,4500,994058550,634,34,140051805,250000.0,tx_med,15,
weathered_cut_copper,4,weathered_copper x4 @43750a,175000.0,146875.0,ah,587500.0,412500.0,235.7,103125.0,2250,928125000,265,9,27328125,119562.0,tx_stack_med,15,
trapped_chest,1,chest x1 @558a + tripwire_hook x1 @51o,609.2,200000.0,ah,200000.0,199390.8,32728.3,99695.38,4500,897258465,12381,402,2468657123,200000.0,tx_med,15,STALE-JUN25
cherry_boat,1,cherry_planks x5 @781a,3906.2,500000.0,ah,500000.0,496093.8,12700.0,99218.75,1800,892968750,701,701,347761719,500000.0,tx_med,15,
mangrove_pressure_plate,1,mangrove_planks x2 @1717a,3434.0,200000.0,ah,200000.0,196566.0,5724.1,98283.0,4500,884547000,152,15,29878032,250000.0,tx_med,15,
crimson_pressure_plate,1,crimson_planks x2 @1094a,2188.0,194000.0,ah,194000.0,191812.0,8766.5,95906.0,4500,863154000,158,31,30306296,195000.0,tx_med,15,
exposed_cut_copper_stairs,4,exposed_cut_copper x6 @3125a,18750.0,142969.0,ah,571876.0,553126.0,2950.0,92187.67,1500,829689000,193,4,26688330,100000.0,tx_stack_med,15,
waxed_exposed_copper,1,exposed_copper x1 @5000a + honeycomb x1 @100o,5100.0,171875.0,ah,171875.0,166775.0,3270.1,83387.5,4500,750487500,118,4,19679450,57034.0,tx_med,15,STALE-JUN25
blue_harness,1,leather x3 @283o + glass x2 @280o + blue_wool x1 @70o,1479.0,500000.0,ah,500000.0,498521.0,33706.6,83086.83,1500,747781500,56,56,27917176,500000.0,tx_med,15,STALE-JUN25
light_blue_harness,1,leather x3 @283o + glass x2 @280o + light_blue_wool x1 @3215a,4624.0,500000.0,ah,500000.0,495376.0,10713.1,82562.67,1500,743064000,15,15,7430640,500000.0,tx_med,15,STALE-JUN25
acacia_shelf,6,stripped_acacia_log x6 @3920a,23520.0,85000.0,ah,510000.0,486480.0,2068.4,81080.0,1500,729720000,892,65,72323360,85000.0,tx_med,15,
waxed_lightning_rod,1,lightning_rod x1 @3109a + honeycomb x1 @100o,3209.0,154688.0,ah,154688.0,151479.0,4720.4,75739.5,4500,681655500,1195,40,181017405,685000.0,tx_stack_med,15,STALE-JUN25
waxed_oxidized_lightning_rod,1,oxidized_lightning_rod x1 @12255a + honeycomb x1 @100o,12355.0,156250.0,ah,156250.0,143895.0,1164.7,71947.5,4500,647527500,201,12,28922895,2000000.0,tx_stack_med,15,STALE-JUN25
waxed_weathered_copper_lantern,1,weathered_copper_lantern x1 @106250a + honeycomb x1 @100o,106350.0,250000.0,ah,250000.0,143650.0,135.1,71825.0,4500,646425000,84,30,12066600,250000.0,tx_med,15,STALE-JUN25
waxed_exposed_copper_grate,1,exposed_copper_grate x1 @9375a + honeycomb x1 @100o,9475.0,150000.0,ah,150000.0,140525.0,1483.1,70262.5,4500,632362500,0,0,0,150000.0,tx_med,15,STALE-JUN25
waxed_oxidized_copper_chest,1,oxidized_copper_chest x1 @9000a + honeycomb x1 @100o,9100.0,148438.0,ah,148438.0,139338.0,1531.2,69669.0,4500,627021000,474,40,66046212,300000.0,tx_stack_med,15,STALE-JUN25
pale_oak_chest_boat,1,chest x1 @558a + pale_oak_boat x1 @14000a,14558.2,150000.0,ah,150000.0,135441.8,930.3,67720.88,4500,609487965,7,7,948092,150000.0,tx_med,15,
cyan_harness,1,leather x3 @283o + glass x2 @280o + cyan_wool x1 @2344a,3752.8,400000.0,ah,400000.0,396247.2,10558.9,66041.21,1500,594370875,27,27,10698676,400000.0,tx_med,15,STALE-JUN25
waxed_oxidized_copper_trapdoor,1,oxidized_copper_trapdoor x1 @49133a + honeycomb x1 @100o,49232.5,180000.0,ah,180000.0,130767.5,265.6,65383.74,4500,588453615,4755,245,621799320,180000.0,tx_med,15,STALE-JUN25
cyan_banner,1,cyan_wool x6 @2344a + stick x1 @5o,14067.5,463000.0,ah,463000.0,448932.5,3191.3,64133.21,1286,577198929,358,227,160717835,463000.0,tx_med,15,STALE-JUN25
oxidized_copper_bulb,4,oxidized_copper x3 @1000o + blaze_rod x1 @400o + redstone x1 @361a,3760.9,80000.0,ah,320000.0,316239.1,8408.6,63247.82,1800,569230416,6937,802,548437694,89000.0,tx_med,15,STALE-JUN25
waxed_weathered_cut_copper_slab,6,waxed_weathered_cut_copper x3 @62500a,187500.0,62500.0,ah,375000.0,187500.0,100.0,62500.0,3000,562500000,443,8,13843750,56704.0,tx_stack_med,15,
waxed_exposed_cut_copper_slab,1,exposed_cut_copper_slab x1 @10000a + honeycomb x1 @100o,10100.0,120000.0,ah,120000.0,109900.0,1088.1,54950.0,4500,494550000,13,13,1428700,120000.0,tx_med,15,STALE-JUN25
waxed_cut_copper_slab,6,waxed_cut_copper x3 @6349a,19047.0,30078.0,ah,180468.0,161421.0,847.5,53807.0,3000,484263000,986,50,26526851,19060.0,tx_stack_med,15,
weathered_copper_bulb,4,weathered_copper x3 @43750a + blaze_rod x1 @400o + redstone x1 @361a,132010.9,100000.0,ah,400000.0,267989.1,203.0,53597.82,1800,482380416,157,91,10518573,775000.0,tx_med,15,STALE-JUN25
spruce_shelf,6,stripped_spruce_log x6 @2344a,14062.5,54688.0,ah,328128.0,314065.5,2233.4,52344.25,1500,471098250,46955,1086,2457824259,3249.0,tx_stack_med,15,
dark_oak_chest_boat,1,chest x1 @558a + dark_oak_boat x1 @5000a,5558.2,110000.0,ah,110000.0,104441.8,1879.0,52220.89,4500,469987965,27,27,2819928,110000.0,tx_med,15,
jungle_stairs,4,jungle_planks x6 @250a,1500.0,78125.0,ah,312500.0,311000.0,20733.3,51833.33,1500,466500000,6217,101,483371750,7000.0,tx_stack_med,15,
jungle_shelf,6,stripped_jungle_log x6 @10743a,64456.8,62500.0,ah,375000.0,310543.2,481.8,51757.2,1500,465814800,2168,52,112209610,99000.0,tx_stack_med,15,
exposed_copper_bulb,4,exposed_copper x3 @5000a + blaze_rod x1 @400o + redstone x1 @361a,15760.9,66615.0,ah,266460.0,250699.1,1590.6,50139.82,1800,451258416,174,21,10905412,66615.0,tx_med,15,STALE-JUN25
yellow_candle,1,candle x1 @100o + yellow_dye x1 @312a,412.5,100000.0,ah,100000.0,99587.5,24142.4,49793.75,4500,448143750,3281,101,326746588,100000.0,tx_med,15,STALE-JUN25
mangrove_chest_boat,1,chest x1 @558a + mangrove_boat x1 @100000a,100558.2,200000.0,ah,200000.0,99441.8,98.9,49720.89,4500,447487965,45,45,4474880,200000.0,tx_med,15,
acacia_chest_boat,1,chest x1 @558a + acacia_boat x1 @250o,808.2,100000.0,ah,100000.0,99191.8,12272.7,49595.89,4500,446362965,36,36,3570904,100000.0,tx_med,15,STALE-JUN25
bundle,1,string x1 @72o + leather x1 @283o,355.0,99000.0,ah,99000.0,98645.0,27787.3,49322.5,4500,443902500,4165,4165,410856425,99000.0,tx_med,15,STALE-JUN25
bordure_indented_banner_pattern,1,paper x1 @103o + vine x1 @1406a,1509.2,100000.0,ah,100000.0,98490.8,6525.8,49245.38,4500,443208375,218,218,21470984,100000.0,tx_med,15,STALE-JUN25
waxed_exposed_copper_lantern,1,exposed_copper_lantern x1 @100000a + honeycomb x1 @100o,100100.0,195652.0,ah,195652.0,95552.0,95.5,47776.0,4500,429984000,64,11,6115328,185000.0,tx_med,15,STALE-JUN25
red_nether_brick_slab,6,red_nether_bricks x3 @30o,90.0,23438.0,ah,140628.0,140538.0,156153.3,46846.0,3000,421614000,5082,88,119035686,12921.0,tx_stack_med,15,STALE-JUN25
smooth_red_sandstone_slab,6,smooth_red_sandstone x3 @1562a,4687.5,23438.0,ah,140628.0,135940.5,2900.1,45313.5,3000,407821500,130,4,2945378,22277.0,tx_stack_med,15,
jungle_chest_boat,1,chest x1 @558a + jungle_boat x1 @10000a,10558.2,100000.0,ah,100000.0,89441.8,847.1,44720.89,4500,402487965,10,10,894418,100000.0,tx_med,15,
bamboo_chest_raft,1,chest x1 @558a + bamboo_raft x1 @10000a,10558.2,100000.0,ah,100000.0,89441.8,847.1,44720.89,4500,402487965,18,18,1609952,100000.0,tx_med,15,
purple_bed,1,purple_dye x1 @781a + black_bed x1 @90000a,90781.0,179000.0,ah,179000.0,88219.0,97.2,44109.5,4500,396985500,320,320,28230080,179000.0,tx_med,15,
nether_brick_slab,6,nether_bricks x3 @2436a,7307.7,23047.0,ah,138282.0,130974.3,1792.3,43658.11,3000,392922990,6075,97,132611509,57681.0,tx_stack_med,15,
waxed_weathered_cut_copper,4,waxed_weathered_copper x4 @19231a,76923.1,62500.0,ah,250000.0,173076.9,225.0,43269.23,2250,389423070,1806,30,78144229,89147.0,tx_stack_med,15,
purple_candle,1,candle x1 @100o + purple_dye x1 @781a,881.0,84000.0,ah,84000.0,83119.0,9434.6,41559.5,4500,374035500,6559,203,545177521,84000.0,tx_med,15,STALE-JUN25
waxed_copper_door,1,copper_door x1 @7181a + honeycomb x1 @100o,7281.5,90000.0,ah,90000.0,82718.5,1136.0,41359.26,4500,372233340,5,3,413593,90000.0,tx_med,15,STALE-JUN25
waxed_weathered_copper_chest,1,weathered_copper_chest x1 @10000a + honeycomb x1 @100o,10100.0,90000.0,ah,90000.0,79900.0,791.1,39950.0,4500,359550000,15,12,1198500,95000.0,tx_med,15,STALE-JUN25
raiser_armor_trim_smithing_template,2,diamond x7 @5713a + raiser_armor_trim_smithing_template x1 @5000o + terracotta x1 @250a,45238.9,200000.0,ah,400000.0,354761.1,784.2,39417.9,1000,354761100,422,238,74854592,200000.0,tx_med,15,STALE-JUN25
wayfinder_armor_trim_smithing_template,2,diamond x7 @5713a + wayfinder_armor_trim_smithing_template x1 @5000o + terracotta x1 @250a,45238.9,199000.0,ah,398000.0,352761.1,779.8,39195.68,1000,352761100,349,228,61556812,199000.0,tx_med,15,STALE-JUN25
waxed_copper_bars,1,copper_bars x1 @1562a + honeycomb x1 @100o,1662.5,78125.0,ah,78125.0,76462.5,4599.2,38231.25,4500,344081250,1041,44,79597462,200000.0,tx_stack_med,15,STALE-JUN25
oxidized_chiseled_copper,1,oxidized_cut_copper_slab x2 @12172a,24344.0,99219.0,ah,99219.0,74875.0,307.6,37437.5,4500,336937500,75,6,5615625,70000.0,tx_stack_med,15,
stripped_jungle_wood,3,stripped_jungle_log x4 @10743a,42971.2,62500.0,ah,187500.0,144528.8,336.3,36132.2,2250,325189800,1452,26,69951939,134630.0,tx_stack_med,15,
black_banner,1,black_wool x6 @30o + stick x1 @5o,185.0,250000.0,ah,250000.0,249815.0,135035.1,35687.86,1286,321190714,9145,2501,2284558175,250000.0,tx_med,15,STALE-JUN25
smooth_red_sandstone_stairs,4,smooth_red_sandstone x6 @1562a,9375.0,54688.0,ah,218752.0,209377.0,2233.4,34896.17,1500,314065500,65,2,3402376,1000000.0,tx_stack_med,15,
crimson_button,1,crimson_planks x1 @1094a,1094.0,35000.0,ah,35000.0,33906.0,3099.3,33906.0,9000,305154000,5297,118,179600082,35000.0,tx_med,15,
crimson_slab,6,crimson_planks x3 @1094a,3282.0,17188.0,ah,103128.0,99846.0,3042.2,33282.0,3000,299538000,17602,289,292914882,2766.0,tx_stack_med,15,
waxed_exposed_copper_chain,1,exposed_copper_chain x1 @20000a + honeycomb x1 @100o,20100.0,85938.0,ah,85938.0,65838.0,327.6,32919.0,4500,296271000,0,0,0,,tx_stack_med,6,STALE-JUN25
waxed_weathered_copper_chain,1,weathered_copper_chain x1 @20000a + honeycomb x1 @100o,20100.0,85938.0,ah,85938.0,65838.0,327.6,32919.0,4500,296271000,15,3,987570,493333.0,tx_stack_med,10,STALE-JUN25
waxed_exposed_copper_trapdoor,1,exposed_copper_trapdoor x1 @50000a + honeycomb x1 @100o,50100.0,112500.0,ah,112500.0,62400.0,124.6,31200.0,4500,280800000,128,2,7987200,2500000.0,tx_stack_med,15,STALE-JUN25
black_bed,1,black_dye x1 @90o + blue_bed x1 @28900a,28990.0,90000.0,ah,90000.0,61010.0,210.5,30505.0,4500,274545000,1962,1962,119701620,90000.0,tx_med,15,STALE-JUN25
waxed_exposed_cut_copper,4,waxed_exposed_copper x4 @20000a,80000.0,49900.0,ah,199600.0,119600.0,149.5,29900.0,2250,269100000,3,3,89700,49900.0,tx_med,8,
powered_rail,6,gold_ingot x6 @600o + stick x1 @5o + redstone x1 @361a,3965.9,40000.0,ah,240000.0,236034.1,5951.6,29504.26,1125,265538385,262086,10102,10310206396,40000.0,tx_med,15,STALE-JUN25
stripped_crimson_hyphae,3,stripped_crimson_stem x4 @5781a,23124.0,46875.0,ah,140625.0,117501.0,508.1,29375.25,2250,264377250,1413,24,55342971,24381.0,tx_stack_med,15,
red_sandstone_wall,6,red_sandstone x6 @391a,2343.7,29688.0,ah,178128.0,175784.3,7500.2,29297.38,1500,263676420,1079,22,31611873,5000000.0,tx_stack_med,15,
